timestamp,value
2014-07-05 16:42:00,13897.0
2014-07-05 17:24:00,14657.5
2014-07-05 18:06:00,16085.0
2014-07-05 18:48:00,18182.0
2014-07-05 19:30:00,15500.5
2014-07-05 20:12:00,14477.0
2014-07-05 20:54:00,15375.0
2014-07-05 21:36:00,16048.0
2014-07-05 22:18:00,17477.0
2014-07-05 23:00:00,16698.5
2014-07-05 23:42:00,15427.0
2014-07-06 00:24:00,13869.5
2014-07-06 01:06:00,12222.0
2014-07-06 01:48:00,11134.0
2014-07-06 02:30:00,8884.5
2014-07-06 03:12:00,7885.0
2014-07-06 03:54:00,5986.0
2014-07-06 04:36:00,3103.0
2014-07-06 05:18:00,2671.0
2014-07-06 06:00:00,2713.5
2014-07-06 06:42:00,3189.0
2014-07-06 07:24:00,4114.5
2014-07-06 08:06:00,5654.0
2014-07-06 08:48:00,6360.0
2014-07-06 09:30:00,8889.0
2014-07-06 10:12:00,11067.0
2014-07-06 10:54:00,12252.0
2014-07-06 11:36:00,13715.0
2014-07-06 12:18:00,13648.0
2014-07-06 13:00:00,14547.0
2014-07-06 13:42:00,15473.0
2014-07-06 14:24:00,15346.5
2014-07-06 15:06:00,14836.0
2014-07-06 15:48:00,13700.0
2014-07-06 16:30:00,14978.5
2014-07-06 17:12:00,16866.0
2014-07-06 17:54:00,16885.0
2014-07-06 18:36:00,17025.0
2014-07-06 19:18:00,15884.0
2014-07-06 20:00:00,14323.0
2014-07-06 20:42:00,16135.0
2014-07-06 21:24:00,15095.0
2014-07-06 22:06:00,13970.0
2014-07-06 22:48:00,13198.0
2014-07-06 23:30:00,10015.0
2014-07-07 00:12:00,7180.0
2014-07-07 00:54:00,4418.0
2014-07-07 01:36:00,3181.0
2014-07-07 02:18:00,2402.0
2014-07-07 03:00:00,1910.5
2014-07-07 03:42:00,2257.0
2014-07-07 04:24:00,2427.5
2014-07-07 05:06:00,4174.0
2014-07-07 05:48:00,6346.0
2014-07-07 06:30:00,11613.0
2014-07-07 07:12:00,14893.0
2014-07-07 07:54:00,17734.0
2014-07-07 08:36:00,17792.0
2014-07-07 09:18:00,16396.0
2014-07-07 10:00:00,14144.5
2014-07-07 10:42:00,14154.0
2014-07-07 11:24:00,15131.0
2014-07-07 12:06:00,15483.0
2014-07-07 12:48:00,15338.0
2014-07-07 13:30:00,16410.5
2014-07-07 14:12:00,16885.0
2014-07-07 14:54:00,16531.0
2014-07-07 15:36:00,15702.0
2014-07-07 16:18:00,15132.0
2014-07-07 17:00:00,18333.5
2014-07-07 17:42:00,21398.0
2014-07-07 18:24:00,22326.0
2014-07-07 19:06:00,20575.0
2014-07-07 19:48:00,18824.0
2014-07-07 20:30:00,18808.0
2014-07-07 21:12:00,19066.0
2014-07-07 21:54:00,17169.0
2014-07-07 22:36:00,14955.0
2014-07-07 23:18:00,11849.0
2014-07-08 00:00:00,8701.0
2014-07-08 00:42:00,7352.0
2014-07-08 01:24:00,4250.0
2014-07-08 02:06:00,2465.0
2014-07-08 02:48:00,2125.0
2014-07-08 03:30:00,1973.0
2014-07-08 04:12:00,2080.0
2014-07-08 04:54:00,3339.0
2014-07-08 05:36:00,6537.0
2014-07-08 06:18:00,11331.0
2014-07-08 07:00:00,15010.0
2014-07-08 07:42:00,18310.0
2014-07-08 08:24:00,19926.0
2014-07-08 09:06:00,19380.0
2014-07-08 09:48:00,16507.0
2014-07-08 10:30:00,16526.0
2014-07-08 11:12:00,17537.0
2014-07-08 11:54:00,18079.0
2014-07-08 12:36:00,17870.0
2014-07-08 13:18:00,18427.0
2014-07-08 14:00:00,19021.0
2014-07-08 14:42:00,18646.0
2014-07-08 15:24:00,17103.0
2014-07-08 16:06:00,15026.0
2014-07-08 16:48:00,17398.0
2014-07-08 17:30:00,22370.0
2014-07-08 18:12:00,25290.0
2014-07-08 18:54:00,25022.5
2014-07-08 19:36:00,21922.0
2014-07-08 20:18:00,20113.0
2014-07-08 21:00:00,22595.0
2014-07-08 21:42:00,25209.0
2014-07-08 22:24:00,20149.0
2014-07-08 23:06:00,14881.0
2014-07-08 23:48:00,12053.0
2014-07-09 00:30:00,8574.5
2014-07-09 01:12:00,5528.0
2014-07-09 01:54:00,3954.5
2014-07-09 02:36:00,2678.0
2014-07-09 03:18:00,2370.0
2014-07-09 04:00:00,2389.5
2014-07-09 04:42:00,2491.0
2014-07-09 05:24:00,5276.0
2014-07-09 06:06:00,11067.0
2014-07-09 06:48:00,13384.0
2014-07-09 07:30:00,17852.0
2014-07-09 08:12:00,20464.0
2014-07-09 08:54:00,19352.5
2014-07-09 09:36:00,17243.0
2014-07-09 10:18:00,17490.0
2014-07-09 11:00:00,17194.0
2014-07-09 11:42:00,18203.0
2014-07-09 12:24:00,18124.0
2014-07-09 13:06:00,18488.0
2014-07-09 13:48:00,18487.0
2014-07-09 14:30:00,18391.0
2014-07-09 15:12:00,17393.0
2014-07-09 15:54:00,15267.5
2014-07-09 16:36:00,17103.0
2014-07-09 17:18:00,19561.0
2014-07-09 18:00:00,23493.5
2014-07-09 18:42:00,25995.0
2014-07-09 19:24:00,25657.0
2014-07-09 20:06:00,20534.0
2014-07-09 20:48:00,23458.0
2014-07-09 21:30:00,24318.0
2014-07-09 22:12:00,23655.0
2014-07-09 22:54:00,20617.0
2014-07-09 23:36:00,15185.0
2014-07-10 00:18:00,11459.0
2014-07-10 01:00:00,7713.5
2014-07-10 01:42:00,5247.0
2014-07-10 02:24:00,3783.5
2014-07-10 03:06:00,2957.0
2014-07-10 03:48:00,2779.0
2014-07-10 04:30:00,2625.0
2014-07-10 05:12:00,4449.0
2014-07-10 05:54:00,8901.5
2014-07-10 06:36:00,13934.0
2014-07-10 07:18:00,17176.0
2014-07-10 08:00:00,20084.5
2014-07-10 08:42:00,19882.0
2014-07-10 09:24:00,18006.5
2014-07-10 10:06:00,16979.0
2014-07-10 10:48:00,16381.0
2014-07-10 11:30:00,17922.0
2014-07-10 12:12:00,17495.0
2014-07-10 12:54:00,17654.5
2014-07-10 13:36:00,18091.0
2014-07-10 14:18:00,18495.0
2014-07-10 15:00:00,17118.5
2014-07-10 15:42:00,14735.0
2014-07-10 16:24:00,14950.0
2014-07-10 17:06:00,19152.0
2014-07-10 17:48:00,21865.0
2014-07-10 18:30:00,25266.5
2014-07-10 19:12:00,25852.0
2014-07-10 19:54:00,22829.5
2014-07-10 20:36:00,25027.0
2014-07-10 21:18:00,25431.0
2014-07-10 22:00:00,25148.5
2014-07-10 22:42:00,23154.0
2014-07-10 23:24:00,20957.0
2014-07-11 00:06:00,16122.0
2014-07-11 00:48:00,13107.0
2014-07-11 01:30:00,9475.0
2014-07-11 02:12:00,6876.0
2014-07-11 02:54:00,4870.5
2014-07-11 03:36:00,4183.0
2014-07-11 04:18:00,3249.0
2014-07-11 05:00:00,3877.0
2014-07-11 05:42:00,6725.0
2014-07-11 06:24:00,11801.5
2014-07-11 07:06:00,15808.0
2014-07-11 07:48:00,17565.0
2014-07-11 08:30:00,19741.5
2014-07-11 09:12:00,18663.0
2014-07-11 09:54:00,16554.5
2014-07-11 10:36:00,15636.0
2014-07-11 11:18:00,17434.0
2014-07-11 12:00:00,17396.0
2014-07-11 12:42:00,17124.0
2014-07-11 13:24:00,17930.0
2014-07-11 14:06:00,18381.0
2014-07-11 14:48:00,17898.0
2014-07-11 15:30:00,15519.0
2014-07-11 16:12:00,14227.0
2014-07-11 16:54:00,18438.0
2014-07-11 17:36:00,22665.0
2014-07-11 18:18:00,23465.0
2014-07-11 19:00:00,24547.5
2014-07-11 19:42:00,21701.0
2014-07-11 20:24:00,21611.0
2014-07-11 21:06:00,22854.0
2014-07-11 21:48:00,23892.0
2014-07-11 22:30:00,25499.0
2014-07-11 23:12:00,26873.0
2014-07-11 23:54:00,25372.5
2014-07-12 00:36:00,23243.0
2014-07-12 01:18:00,21674.0
2014-07-12 02:00:00,17680.5
2014-07-12 02:42:00,13371.0
2014-07-12 03:24:00,11171.0
2014-07-12 04:06:00,6472.0
2014-07-12 04:48:00,4507.0
2014-07-12 05:30:00,3552.0
2014-07-12 06:12:00,4554.0
2014-07-12 06:54:00,6100.0
2014-07-12 07:36:00,7107.0
2014-07-12 08:18:00,9463.0
2014-07-12 09:00:00,12207.5
2014-07-12 09:42:00,13567.0
2014-07-12 10:24:00,15488.5
2014-07-12 11:06:00,17165.0
2014-07-12 11:48:00,17263.0
2014-07-12 12:30:00,18498.0
2014-07-12 13:12:00,18762.0
2014-07-12 13:54:00,18340.0
2014-07-12 14:36:00,18580.0
2014-07-12 15:18:00,19306.0
2014-07-12 16:00:00,17797.5
2014-07-12 16:42:00,18980.0
2014-07-12 17:24:00,21817.5
2014-07-12 18:06:00,22534.0
2014-07-12 18:48:00,22801.0
2014-07-12 19:30:00,20990.5
2014-07-12 20:12:00,19494.0
2014-07-12 20:54:00,20617.0
2014-07-12 21:36:00,21706.0
2014-07-12 22:18:00,24243.0
2014-07-12 23:00:00,25478.0
2014-07-12 23:42:00,25792.0
2014-07-13 00:24:00,24484.0
2014-07-13 01:06:00,21440.0
2014-07-13 01:48:00,19468.0
2014-07-13 02:30:00,15553.5
2014-07-13 03:12:00,12974.0
2014-07-13 03:54:00,9051.0
2014-07-13 04:36:00,4410.0
2014-07-13 05:18:00,3467.0
2014-07-13 06:00:00,3514.0
2014-07-13 06:42:00,3575.0
2014-07-13 07:24:00,4900.0
2014-07-13 08:06:00,6588.0
2014-07-13 08:48:00,8009.0
2014-07-13 09:30:00,12133.5
2014-07-13 10:12:00,16179.0
2014-07-13 10:54:00,15910.5
2014-07-13 11:36:00,17082.0
2014-07-13 12:18:00,18606.0
2014-07-13 13:00:00,19555.0
2014-07-13 13:42:00,22219.0
2014-07-13 14:24:00,21621.5
2014-07-13 15:06:00,18489.0
2014-07-13 15:48:00,16187.0
2014-07-13 16:30:00,14138.0
2014-07-13 17:12:00,20081.0
2014-07-13 17:54:00,20676.5
2014-07-13 18:36:00,18383.0
2014-07-13 19:18:00,17640.0
2014-07-13 20:00:00,15895.5
2014-07-13 20:42:00,17088.0
2014-07-13 21:24:00,16119.5
2014-07-13 22:06:00,14141.0
2014-07-13 22:48:00,12851.0
2014-07-13 23:30:00,13180.5
2014-07-14 00:12:00,9037.0
2014-07-14 00:54:00,6284.5
2014-07-14 01:36:00,3479.0
2014-07-14 02:18:00,2755.0
2014-07-14 03:00:00,1898.0
2014-07-14 03:42:00,2091.0
2014-07-14 04:24:00,2703.0
2014-07-14 05:06:00,4835.0
2014-07-14 05:48:00,6603.0
2014-07-14 06:30:00,12312.5
2014-07-14 07:12:00,15650.0
2014-07-14 07:54:00,18209.5
2014-07-14 08:36:00,18515.0
2014-07-14 09:18:00,16972.0
2014-07-14 10:00:00,15659.5
2014-07-14 10:42:00,14818.0
2014-07-14 11:24:00,16073.0
2014-07-14 12:06:00,16153.0
2014-07-14 12:48:00,15548.0
2014-07-14 13:30:00,16613.0
2014-07-14 14:12:00,16838.0
2014-07-14 14:54:00,16585.5
2014-07-14 15:36:00,15657.0
2014-07-14 16:18:00,15334.0
2014-07-14 17:00:00,19243.5
2014-07-14 17:42:00,21968.0
2014-07-14 18:24:00,25680.5
2014-07-14 19:06:00,22401.0
2014-07-14 19:48:00,23549.0
2014-07-14 20:30:00,22306.0
2014-07-14 21:12:00,23341.0
2014-07-14 21:54:00,20625.5
2014-07-14 22:36:00,16682.0
2014-07-14 23:18:00,12631.0
2014-07-15 00:00:00,9321.0
2014-07-15 00:42:00,6416.0
2014-07-15 01:24:00,4313.5
2014-07-15 02:06:00,2833.0
2014-07-15 02:48:00,2089.0
2014-07-15 03:30:00,1975.5
2014-07-15 04:12:00,2031.0
2014-07-15 04:54:00,3404.5
2014-07-15 05:36:00,7036.0
2014-07-15 06:18:00,11730.0
2014-07-15 07:00:00,15946.0
2014-07-15 07:42:00,19091.0
2014-07-15 08:24:00,20553.5
2014-07-15 09:06:00,18637.0
2014-07-15 09:48:00,17555.0
2014-07-15 10:30:00,16953.5
2014-07-15 11:12:00,18232.0
2014-07-15 11:54:00,18325.0
2014-07-15 12:36:00,17607.0
2014-07-15 13:18:00,18945.0
2014-07-15 14:00:00,21891.0
2014-07-15 14:42:00,17299.0
2014-07-15 15:24:00,14380.5
2014-07-15 16:06:00,12328.0
2014-07-15 16:48:00,15342.0
2014-07-15 17:30:00,21071.0
2014-07-15 18:12:00,26340.0
2014-07-15 18:54:00,26723.0
2014-07-15 19:36:00,23392.0
2014-07-15 20:18:00,21571.0
2014-07-15 21:00:00,23044.5
2014-07-15 21:42:00,21389.0
2014-07-15 22:24:00,18870.0
2014-07-15 23:06:00,14923.0
2014-07-15 23:48:00,11815.0
2014-07-16 00:30:00,8193.5
2014-07-16 01:12:00,5812.0
2014-07-16 01:54:00,4116.0
2014-07-16 02:36:00,2830.0
2014-07-16 03:18:00,2374.0
2014-07-16 04:00:00,2506.0
2014-07-16 04:42:00,2486.0
2014-07-16 05:24:00,5587.0
2014-07-16 06:06:00,12501.0
2014-07-16 06:48:00,14763.0
2014-07-16 07:30:00,19260.0
2014-07-16 08:12:00,20753.0
2014-07-16 08:54:00,19688.5
2014-07-16 09:36:00,17981.0
2014-07-16 10:18:00,17720.0
2014-07-16 11:00:00,17339.0
2014-07-16 11:42:00,18558.0
2014-07-16 12:24:00,17472.0
2014-07-16 13:06:00,17551.0
2014-07-16 13:48:00,17951.0
2014-07-16 14:30:00,17675.5
2014-07-16 15:12:00,16533.0
2014-07-16 15:54:00,14119.0
2014-07-16 16:36:00,16363.0
2014-07-16 17:18:00,19310.0
2014-07-16 18:00:00,23377.0
2014-07-16 18:42:00,26225.0
2014-07-16 19:24:00,24617.0
2014-07-16 20:06:00,22028.0
2014-07-16 20:48:00,24290.0
2014-07-16 21:30:00,24552.0
2014-07-16 22:12:00,23526.0
2014-07-16 22:54:00,21052.5
2014-07-16 23:36:00,16928.0
2014-07-17 00:18:00,12753.0
2014-07-17 01:00:00,8984.0
2014-07-17 01:42:00,6006.0
2014-07-17 02:24:00,4029.0
2014-07-17 03:06:00,3214.0
2014-07-17 03:48:00,3205.0
2014-07-17 04:30:00,2868.0
2014-07-17 05:12:00,5039.0
2014-07-17 05:54:00,9613.5
2014-07-17 06:36:00,14558.0
2014-07-17 07:18:00,17298.0
2014-07-17 08:00:00,19765.5
2014-07-17 08:42:00,19379.0
2014-07-17 09:24:00,18264.5
2014-07-17 10:06:00,17447.0
2014-07-17 10:48:00,16579.0
2014-07-17 11:30:00,18550.0
2014-07-17 12:12:00,18457.0
2014-07-17 12:54:00,18260.5
2014-07-17 13:36:00,19122.0
2014-07-17 14:18:00,19547.0
2014-07-17 15:00:00,16591.5
2014-07-17 15:42:00,13836.0
2014-07-17 16:24:00,13149.0
2014-07-17 17:06:00,17988.0
2014-07-17 17:48:00,21181.0
2014-07-17 18:30:00,24126.5
2014-07-17 19:12:00,25079.0
2014-07-17 19:54:00,22100.0
2014-07-17 20:36:00,25514.0
2014-07-17 21:18:00,26286.0
2014-07-17 22:00:00,25250.0
2014-07-17 22:42:00,23869.0
2014-07-17 23:24:00,21881.5
2014-07-18 00:06:00,16734.0
2014-07-18 00:48:00,14106.0
2014-07-18 01:30:00,10269.0
2014-07-18 02:12:00,7199.0
2014-07-18 02:54:00,5372.0
2014-07-18 03:36:00,4507.0
2014-07-18 04:18:00,3791.0
2014-07-18 05:00:00,4252.0
2014-07-18 05:42:00,7039.0
2014-07-18 06:24:00,12493.5
2014-07-18 07:06:00,15899.0
2014-07-18 07:48:00,17329.0
2014-07-18 08:30:00,19549.0
2014-07-18 09:12:00,17660.0
2014-07-18 09:54:00,16443.0
2014-07-18 10:36:00,16054.0
2014-07-18 11:18:00,17326.0
2014-07-18 12:00:00,17277.0
2014-07-18 12:42:00,16668.0
2014-07-18 13:24:00,17453.5
2014-07-18 14:06:00,17980.0
2014-07-18 14:48:00,17080.0
2014-07-18 15:30:00,14361.5
2014-07-18 16:12:00,12704.0
2014-07-18 16:54:00,16898.5
2014-07-18 17:36:00,21583.0
2014-07-18 18:18:00,23834.0
2014-07-18 19:00:00,24942.5
2014-07-18 19:42:00,22761.0
2014-07-18 20:24:00,23106.0
2014-07-18 21:06:00,23788.0
2014-07-18 21:48:00,23855.0
2014-07-18 22:30:00,25951.5
2014-07-18 23:12:00,25851.0
2014-07-18 23:54:00,25362.5
2014-07-19 00:36:00,22657.0
2014-07-19 01:18:00,20289.0
2014-07-19 02:00:00,17233.5
2014-07-19 02:42:00,13179.0
2014-07-19 03:24:00,11450.5
2014-07-19 04:06:00,6556.0
2014-07-19 04:48:00,4561.0
2014-07-19 05:30:00,3560.0
2014-07-19 06:12:00,4781.0
2014-07-19 06:54:00,6046.0
2014-07-19 07:36:00,7064.0
2014-07-19 08:18:00,9363.0
2014-07-19 09:00:00,12064.5
2014-07-19 09:42:00,13164.0
2014-07-19 10:24:00,15594.5
2014-07-19 11:06:00,18256.0
2014-07-19 11:48:00,17751.0
2014-07-19 12:30:00,18116.0
2014-07-19 13:12:00,18389.0
2014-07-19 13:54:00,17522.0
2014-07-19 14:36:00,17580.0
2014-07-19 15:18:00,18027.0
2014-07-19 16:00:00,17012.5
2014-07-19 16:42:00,18155.0
2014-07-19 17:24:00,20701.5
2014-07-19 18:06:00,21584.0
2014-07-19 18:48:00,23493.0
2014-07-19 19:30:00,21369.0
2014-07-19 20:12:00,20441.0
2014-07-19 20:54:00,21980.5
2014-07-19 21:36:00,22512.0
2014-07-19 22:18:00,24667.0
2014-07-19 23:00:00,25638.0
2014-07-19 23:42:00,25137.0
2014-07-20 00:24:00,23578.5
2014-07-20 01:06:00,20786.0
2014-07-20 01:48:00,19217.0
2014-07-20 02:30:00,15311.0
2014-07-20 03:12:00,13193.0
2014-07-20 03:54:00,9342.0
2014-07-20 04:36:00,4877.0
2014-07-20 05:18:00,3639.0
2014-07-20 06:00:00,3619.5
2014-07-20 06:42:00,3922.0
2014-07-20 07:24:00,5421.0
2014-07-20 08:06:00,7147.0
2014-07-20 08:48:00,8425.0
2014-07-20 09:30:00,11375.5
2014-07-20 10:12:00,13936.0
2014-07-20 10:54:00,15623.5
2014-07-20 11:36:00,16763.0
2014-07-20 12:18:00,17613.0
2014-07-20 13:00:00,17680.0
2014-07-20 13:42:00,18605.0
2014-07-20 14:24:00,17846.0
2014-07-20 15:06:00,16927.0
2014-07-20 15:48:00,16526.0
2014-07-20 16:30:00,17168.5
2014-07-20 17:12:00,19232.0
2014-07-20 17:54:00,19265.5
2014-07-20 18:36:00,18812.0
2014-07-20 19:18:00,18253.0
2014-07-20 20:00:00,16589.0
2014-07-20 20:42:00,17334.0
2014-07-20 21:24:00,17071.5
2014-07-20 22:06:00,15128.0
2014-07-20 22:48:00,13973.0
2014-07-20 23:30:00,10767.0
2014-07-21 00:12:00,6963.0
2014-07-21 00:54:00,4875.5
2014-07-21 01:36:00,3370.0
2014-07-21 02:18:00,2625.0
2014-07-21 03:00:00,1973.5
2014-07-21 03:42:00,2482.0
2014-07-21 04:24:00,2748.5
2014-07-21 05:06:00,4540.0
2014-07-21 05:48:00,6868.0
2014-07-21 06:30:00,11930.0
2014-07-21 07:12:00,15651.0
2014-07-21 07:54:00,18032.0
2014-07-21 08:36:00,18614.0
2014-07-21 09:18:00,17187.0
2014-07-21 10:00:00,15393.0
2014-07-21 10:42:00,15168.0
2014-07-21 11:24:00,15896.0
2014-07-21 12:06:00,16314.0
2014-07-21 12:48:00,16002.0
2014-07-21 13:30:00,16927.0
2014-07-21 14:12:00,17302.0
2014-07-21 14:54:00,16753.0
2014-07-21 15:36:00,15733.0
2014-07-21 16:18:00,15537.0
2014-07-21 17:00:00,18500.5
2014-07-21 17:42:00,22891.0
2014-07-21 18:24:00,22930.5
2014-07-21 19:06:00,21849.0
2014-07-21 19:48:00,20483.0
2014-07-21 20:30:00,19551.5
2014-07-21 21:12:00,20658.0
2014-07-21 21:54:00,19696.5
2014-07-21 22:36:00,16106.0
2014-07-21 23:18:00,13303.0
2014-07-22 00:00:00,9310.0
2014-07-22 00:42:00,6210.0
2014-07-22 01:24:00,4291.5
2014-07-22 02:06:00,2962.0
2014-07-22 02:48:00,2379.0
2014-07-22 03:30:00,2173.0
2014-07-22 04:12:00,2090.0
2014-07-22 04:54:00,3512.0
2014-07-22 05:36:00,6830.0
2014-07-22 06:18:00,11269.0
2014-07-22 07:00:00,14995.5
2014-07-22 07:42:00,18449.0
2014-07-22 08:24:00,19758.0
2014-07-22 09:06:00,19016.0
2014-07-22 09:48:00,17349.0
2014-07-22 10:30:00,17548.0
2014-07-22 11:12:00,17854.0
2014-07-22 11:54:00,19309.5
2014-07-22 12:36:00,19168.0
2014-07-22 13:18:00,19270.0
2014-07-22 14:00:00,19231.0
2014-07-22 14:42:00,17998.0
2014-07-22 15:24:00,16395.0
2014-07-22 16:06:00,14846.0
2014-07-22 16:48:00,17832.0
2014-07-22 17:30:00,23157.0
2014-07-22 18:12:00,25573.0
2014-07-22 18:54:00,25650.0
2014-07-22 19:36:00,23381.0
2014-07-22 20:18:00,22148.0
2014-07-22 21:00:00,24379.0
2014-07-22 21:42:00,23364.0
2014-07-22 22:24:00,21605.5
2014-07-22 23:06:00,17316.0
2014-07-22 23:48:00,13369.0
2014-07-23 00:30:00,9192.0
2014-07-23 01:12:00,5889.0
2014-07-23 01:54:00,4234.0
2014-07-23 02:36:00,3066.0
2014-07-23 03:18:00,2647.0
2014-07-23 04:00:00,2528.0
2014-07-23 04:42:00,2600.0
2014-07-23 05:24:00,5719.5
2014-07-23 06:06:00,11788.0
2014-07-23 06:48:00,14098.0
2014-07-23 07:30:00,18132.5
2014-07-23 08:12:00,20604.0
2014-07-23 08:54:00,19877.5
2014-07-23 09:36:00,18423.0
2014-07-23 10:18:00,18480.0
2014-07-23 11:00:00,18848.0
2014-07-23 11:42:00,19585.0
2014-07-23 12:24:00,19454.5
2014-07-23 13:06:00,19850.0
2014-07-23 13:48:00,20120.0
2014-07-23 14:30:00,19215.0
2014-07-23 15:12:00,17731.0
